Name "YT Scope Project" 
File "H:\mscthesisgeert\MScThesisTemplate\Code\AGC_functions\dSPACE_TwinCAT_recordings\Startup_and_Constant_3min.csv" 
"Starttime of export" 133017595560080000 "vrijdag 8 juli 2022" 15:12:36.008 
"Endtime of export" 133017599331580000 "vrijdag 8 juli 2022" 15:18:53.158 


Name y_r1[0] y_r1[1] y_r2[0] TriggerCA y_q[0] y_q[1] y_q[2] u_c[0] u_c[1]
1300 0 0 0 0 0 0 0 0 0
1310 0 0 0 0 0 0 0 0 0
1320 0 0 0 0 0 0 0 0 0
1330 0 0 0 0 0 0 0 0 0
1340 0 0 0 0 0 0 0 0 0
1350 0 0 0 0 0 0 0 0 0
1360 0 0 0 0 0 0 0 0 0
1370 0 0 0 0 0 0 0 0 0
1380 0 0 0 0 0 0 0 0 0
1390 0 0 0 0 0 0 0 0 0
1400 0 0 0 0 0 0 0 0 0
1410 0 0 0 0 0 0 0 0 0
1420 0 0 0 0 0 0 0 0 0
1430 0 0 0 0 0 0 0 0 0
1440 0 0 0 0 0 0 0 0 0
1450 0 0 0 0 0 0 0 0 0
1460 0 0 0 0 0 0 0 0 0
1470 0 0 0 0 0 0 0 0 0
1480 0 0 0 0 0 0 0 0 0
1490 0 0 0 0 0 0 0 0 0
1500 0 0 0 0 0 0 0 0 0
1510 0 0 0 0 0 0 0 0 0
1520 0 0 0 0 0 0 0 0 0
1530 0 0 0 0 0 0 0 0 0
1540 0 0 0 0 0 0 0 0 0
1550 0 0 0 0 0 0 0 0 0
1560 0 0 0 0 0 0 0 0 0
1570 0 0 0 0 0 0 0 0 0
1580 0 0 0 0 0 0 0 0 0
1590 0 0 0 0 0 0 0 0 0
1600 0 0 0 0 0 0 0 0 0
1610 0 0 0 0 0 0 0 0 0
1620 0 0 0 0 0 0 0 0 0
1630 0 0 0 0 0 0 0 0 0
1640 0 0 0 0 0 0 0 0 0
1650 0 0 0 0 0 0 0 0 0
1660 0 0 0 0 0 0 0 0 0
1670 0 0 0 0 0 0 0 0 0
1680 0 0 0 0 0 0 0 0 0
1690 0 0 0 0 0 0 0 0 0
1700 0 0 0 0 0 0 0 0 0
1710 0 0 0 0 0 0 0 0 0
1720 0 0 0 0 0 0 0 0 0
1730 0 0 0 0 0 0 0 0 0
1740 0 0 0 0 0 0 0 0 0
1750 0 0 0 0 0 0 0 0 0
1760 0 0 0 0 0 0 0 0 0
1770 0 0 0 0 0 0 0 0 0
1780 0 0 0 0 0 0 0 0 0
1790 0 0 0 0 0 0 0 0 0
1800 0 0 0 0 0 0 0 0 0
1810 0 0 0 0 0 0 0 0 0
1820 0 0 0 0 0 0 0 0 0
1830 0 0 0 0 0 0 0 0 0
1840 0 0 0 0 0 0 0 0 0
1850 0 0 0 0 0 0 0 0 0
1860 0 0 0 0 0 0 0 0 0
1870 0 0 0 0 0 0 0 0 0
1880 0 0 0 0 0 0 0 0 0
1890 0 0 0 0 0 0 0 0 0
1900 0 0 0 0 0 0 0 0 0
1910 0 0 0 0 0 0 0 0 0
1920 0 0 0 0 0 0 0 0 0
1930 0 0 0 0 0 0 0 0 0
1940 0 0 0 0 0 0 0 0 0
1950 0 0 0 0 0 0 0 0 0
1960 0 0 0 0 0 0 0 0 0
1970 0 0 0 0 0 0 0 0 0
1980 0 0 0 0 0 0 0 0 0
1990 0 0 0 0 0 0 0 0 0
2000 0 0 0 0 0 0 0 0 0
2010 0 0 0 0 0 0 0 0 0
2020 0 0 0 0 0 0 0 0 0
2030 0 0 0 0 0 0 0 0 0
2040 0 0 0 0 0 0 0 0 0
2050 0 0 0 0 0 0 0 0 0
2060 0 0 0 0 0 0 0 0 0
2070 0 0 0 0 0 0 0 0 0
2080 0 0 0 0 0 0 0 0 0
2090 0 0 0 0 0 0 0 0 0
2100 0 0 0 0 0 0 0 0 0
2110 0 0 0 0 0 0 0 0 0
2120 0 0 0 0 0 0 0 0 0
2130 0 0 0 0 0 0 0 0 0
2140 0 0 0 0 0 0 0 0 0
2150 0 0 0 0 0 0 0 0 0
2160 0 0 0 0 0 0 0 0 0
2170 0 0 0 0 0 0 0 0 0
2180 0 0 0 0 0 0 0 0 0
2190 0 0 0 0 0 0 0 0 0
2200 0 0 0 0 0 0 0 0 0
2210 0 0 0 0 0 0 0 0 0
2220 0 0 0 0 0 0 0 0 0
2230 0 0 0 0 0 0 0 0 0
2240 0 0 0 0 0 0 0 0 0
2250 0 0 0 0 0 0 0 0 0
2260 0 0 0 0 0 0 0 0 0
2270 0 0 0 0 0 0 0 0 0
2280 0 0 0 0 0 0 0 0 0
2290 0 0 0 0 0 0 0 0 0
2300 0 0 0 0 0 0 0 0 0
2310 0 0 0 0 0 0 0 0 0
2320 0 0 0 0 0 0 0 0 0
2330 0 0 0 0 0 0 0 0 0
2340 0 0 0 0 0 0 0 0 0
2350 0 0 0 0 0 0 0 0 0
2360 0 0 0 0 0 0 0 0 0
2370 0 0 0 0 0 0 0 0 0
2380 0 0 0 0 0 0 0 0 0
2390 0 0 0 0 0 0 0 0 0
2400 0 0 0 0 0 0 0 0 0
2410 0 0 0 0 0 0 0 0 0
2420 0 0 0 0 0 0 0 0 0
2430 0 0 0 0 0 0 0 0 0
2440 0 0 0 0 0 0 0 0 0
2450 0 0 0 0 0 0 0 0 0
2460 0 0 0 0 0 0 0 0 0
2470 0 0 0 0 0 0 0 0 0
2480 0 0 0 0 0 0 0 0 0
2490 0 0 0 0 0 0 0 0 0
2500 0 0 0 0 0 0 0 0 0
2510 0 0 0 0 0 0 0 0 0
2520 0 0 0 0 0 0 0 0 0
2530 0 0 0 0 0 0 0 0 0
2540 0 0 0 0 0 0 0 0 0
2550 0 0 0 0 0 0 0 0 0
2560 0 0 0 0 0 0 0 0 0
2570 0 0 0 0 0 0 0 0 0
2580 0 0 0 0 0 0 0 0 0
2590 0 0 0 0 0 0 0 0 0
2600 0 0 0 0 0 0 0 0 0
2610 0 0 0 0 0 0 0 0 0
2620 0 0 0 0 0 0 0 0 0
2630 0 0 0 0 0 0 0 0 0
2640 0 0 0 0 0 0 0 0 0
2650 0 0 0 0 0 0 0 0 0
2660 0 0 0 0 0 0 0 0 0
2670 0 0 0 0 0 0 0 0 0
2680 0 0 0 0 0 0 0 0 0
2690 0 0 0 0 0 0 0 0 0
2700 0 0 0 0 0 0 0 0 0
2710 0 0 0 0 0 0 0 0 0
2720 0 0 0 0 0 0 0 0 0
2730 0 0 0 0 0 0 0 0 0
2740 0 0 0 0 0 0 0 0 0
2750 0 0 0 0 0 0 0 0 0
2760 0 0 0 0 0 0 0 0 0
2770 0 0 0 0 0 0 0 0 0
2780 0 0 0 0 0 0 0 0 0
2790 0 0 0 0 0 0 0 0 0
2800 0 0 0 0 0 0 0 0 0
2810 0 0 0 0 0 0 0 0 0
2820 0 0 0 0 0 0 0 0 0
2830 0 0 0 0 0 0 0 0 0
2840 0 0 0 0 0 0 0 0 0
2850 0 0 0 0 0 0 0 0 0
2860 0 0 0 0 0 0 0 0 0
2870 0 0 0 0 0 0 0 0 0
2880 0 0 0 0 0 0 0 0 0
2890 0 0 0 0 0 0 0 0 0
2900 0 0 0 0 0 0 0 0 0
2910 0 0 0 0 0 0 0 0 0
2920 0 0 0 0 0 0 0 0 0
2930 0 0 0 0 0 0 0 0 0
2940 0 0 0 0 0 0 0 0 0
2950 0 0 0 0 0 0 0 0 0
2960 0 0 0 0 0 0 0 0 0
2970 0 0 0 0 0 0 0 0 0
2980 0 0 0 0 0 0 0 0 0
2990 0 0 0 0 0 0 0 0 0
3000 0 0 0 0 0 0 0 0 0
3010 0 0 0 0 0 0 0 0 0
3020 0 0 0 0 0 0 0 0 0
3030 0 0 0 0 0 0 0 0 0
3040 0 0 0 0 0 0 0 0 0
3050 0 0 0 0 0 0 0 0 0
3060 0 0 0 0 0 0 0 0 0
3070 0 0 0 0 0 0 0 0 0
3080 0 0 0 0 0 0 0 0 0
3090 0 0 0 0 0 0 0 0 0
3100 0 0 0 0 0 0 0 0 0
3110 0 0 0 0 0 0 0 0 0
3120 0 0 0 0 0 0 0 0 0
3130 0 0 0 0 0 0 0 0 0
3140 0 0 0 0 0 0 0 0 0
3150 0 0 0 0 0 0 0 0 0
3160 0 0 0 0 0 0 0 0 0
3170 0 0 0 0 0 0 0 0 0
3180 0 0 0 0 0 0 0 0 0
3190 0 0 0 0 0 0 0 0 0
3200 0 0 0 0 0 0 0 0 0
3210 0 0 0 0 0 0 0 0 0
3220 0 0 0 0 0 0 0 0 0
3230 0 0 0 0 0 0 0 0 0
3240 0 0 0 0 0 0 0 0 0
3250 0 0 0 0 0 0 0 0 0
3260 0 0 0 0 0 0 0 0 0
3270 0 0 0 0 0 0 0 0 0
3280 0 0 0 0 0 0 0 0 0
3290 0 0 0 0 0 0 0 0 0
3300 0 0 0 0 0 0 0 0 0
3310 0 0 0 0 0 0 0 0 0
3320 0 0 0 0 0 0 0 0 0
3330 0 0 0 0 0 0 0 0 0
3340 0 0 0 0 0 0 0 0 0
3350 0 0 0 0 0 0 0 0 0
3360 0 0 0 0 0 0 0 0 0
3370 0 0 0 0 0 0 0 0 0
3380 0 0 0 0 0 0 0 0 0
3390 0 0 0 0 0 0 0 0 0
3400 0 0 0 0 0 0 0 0 0
3410 0 0 0 0 0 0 0 0 0
3420 0 0 0 0 0 0 0 0 0
3430 0 0 0 0 0 0 0 0 0
3440 0 0 0 0 0 0 0 0 0
3450 0 0 0 0 0 0 0 0 0
3460 0 0 0 0 0 0 0 0 0
3470 0 0 0 0 0 0 0 0 0
3480 0 0 0 0 0 0 0 0 0
3490 0 0 0 0 0 0 0 0 0
3500 0 0 0 0 0 0 0 0 0
3510 0 0 0 0 0 0 0 0 0
3520 0 0 0 0 0 0 0 0 0
3530 0 0 0 0 0 0 0 0 0
3540 0 0 0 0 0 0 0 0 0
3550 0 0 0 0 0 0 0 0 0
3560 0 0 0 0 0 0 0 0 0
3570 0 0 0 0 0 0 0 0 0
3580 0 0 0 0 0 0 0 0 0
3590 0 0 0 0 0 0 0 0 0
3600 0 0 0 0 0 0 0 0 0
3610 0 0 0 0 0 0 0 0 0
3620 0 0 0 0 0 0 0 0 0
3630 0 0 0 0 0 0 0 0 0
3640 0 0 0 0 0 0 0 0 0
3650 0 0 0 0 0 0 0 0 0
3660 0 0 0 0 0 0 0 0 0
3670 0 0 0 0 0 0 0 0 0
3680 0 0 0 0 0 0 0 0 0
3690 0 0 0 0 0 0 0 0 0
3700 0 0 0 0 0 0 0 0 0
3710 0 0 0 0 0 0 0 0 0
3720 0 0 0 0 0 0 0 0 0
3730 0 0 0 0 0 0 0 0 0
3740 0 0 0 0 0 0 0 0 0
3750 0 0 0 0 0 0 0 0 0
3760 0 0 0 0 0 0 0 0 0
3770 0 0 0 0 0 0 0 0 0
3780 0 0 0 0 0 0 0 0 0
3790 0 0 0 0 0 0 0 0 0
3800 0 0 0 0 0 0 0 0 0
3810 0 0 0 0 0 0 0 0 0
3820 0 0 0 0 0 0 0 0 0
3830 0 0 0 0 0 0 0 0 0
3840 0 0 0 0 0 0 0 0 0
3850 0 0 0 0 0 0 0 0 0
3860 0 0 0 0 0 0 0 0 0
3870 0 0 0 0 0 0 0 0 0
3880 0 0 0 0 0 0 0 0 0
3890 0 0 0 0 0 0 0 0 0
3900 0 0 0 0 0 0 0 0 0
3910 0 0 0 0 0 0 0 0 0
3920 0 0 0 0 0 0 0 0 0
3930 0 0 0 0 0 0 0 0 0
3940 0 0 0 0 0 0 0 0 0
3950 0 0 0 0 0 0 0 0 0
3960 0 0 0 0 0 0 0 0 0
3970 0 0 0 0 0 0 0 0 0
3980 0 0 0 0 0 0 0 0 0
3990 0 0 0 0 0 0 0 0 0
4000 0 0 0 0 0 0 0 0 0
4010 0 0 0 0 0 0 0 0 0
4020 0 0 0 0 0 0 0 0 0
4030 0 0 0 0 0 0 0 0 0
4040 0 0 0 0 0 0 0 0 0
4050 0 0 0 0 0 0 0 0 0
4060 0 0 0 0 0 0 0 0 0
4070 0 0 0 0 0 0 0 0 0
4080 0 0 0 0 0 0 0 0 0
4090 0 0 0 0 0 0 0 0 0
4100 0 0 0 0 0 0 0 0 0
4110 0 0 0 0 0 0 0 0 0
4120 0 0 0 0 0 0 0 0 0
4130 0 0 0 0 0 0 0 0 0
4140 0 0 0 0 0 0 0 0 0
4150 0 0 0 0 0 0 0 0 0
4160 0 0 0 0 0 0 0 0 0
4170 0 0 0 0 0 0 0 0 0
4180 0 0 0 0 0 0 0 0 0
4190 0 0 0 0 0 0 0 0 0
4200 0 0 0 0 0 0 0 0 0
4210 0 0 0 0 0 0 0 0 0
4220 0 0 0 0 0 0 0 0 0
4230 0 0 0 0 0 0 0 0 0
4240 0 0 0 0 0 0 0 0 0
4250 0 0 0 0 0 0 0 0 0
4260 0 0 0 0 0 0 0 0 0
4270 0 0 0 0 0 0 0 0 0
4280 0 0 0 0 0 0 0 0 0
4290 0 0 0 0 0 0 0 0 0
4300 0 0 0 0 0 0 0 0 0
4310 0 0 0 0 0 0 0 0 0
4320 0 0 0 0 0 0 0 0 0
4330 0 0 0 0 0 0 0 0 0
4340 0 0 0 0 0 0 0 0 0
4350 0 0 0 0 0 0 0 0 0
4360 0 0 0 0 0 0 0 0 0
4370 0 0 0 0 0 0 0 0 0
4380 0 0 0 0 0 0 0 0 0
4390 0 0 0 0 0 0 0 0 0
4400 0 0 0 0 0 0 0 0 0
4410 0 0 0 0 0 0 0 0 0
4420 0 0 0 0 0 0 0 0 0
4430 0 0 0 0 0 0 0 0 0
4440 0 0 0 0 0 0 0 0 0
4450 0 0 0 0 0 0 0 0 0
4460 0 0 0 0 0 0 0 0 0
4470 0 0 0 0 0 0 0 0 0
4480 0 0 0 0 0 0 0 0 0
4490 0 0 0 0 0 0 0 0 0
4500 0 0 0 0 0 0 0 0 0
4510 0 0 0 0 0 0 0 0 0
4520 0 0 0 0 0 0 0 0 0
4530 0 0 0 0 0 0 0 0 0
4540 0 0 0 0 0 0 0 0 0
4550 0 0 0 0 0 0 0 0 0
4560 0 0 0 0 0 0 0 0 0
4570 0 0 0 0 0 0 0 0 0
4580 0 0 0 0 0 0 0 0 0
4590 0 0 0 0 0 0 0 0 0
4600 0 0 0 0 0 0 0 0 0
4610 0 0 0 0 0 0 0 0 0
4620 0 0 0 0 0 0 0 0 0
4630 0 0 0 0 0 0 0 0 0
4640 0 0 0 0 0 0 0 0 0
4650 0 0 0 0 0 0 0 0 0
4660 0 0 0 0 0 0 0 0 0
4670 0 0 0 0 0 0 0 0 0
4680 0 0 0 0 0 0 0 0 0
4690 0 0 0 0 0 0 0 0 0
4700 0 0 0 0 0 0 0 0 0
4710 0 0 0 0 0 0 0 0 0
4720 0 0 0 0 0 0 0 0 0
4730 0 0 0 0 0 0 0 0 0
4740 0 0 0 0 0 0 0 0 0
4750 0 0 0 0 0 0 0 0 0
4760 0 0 0 0 0 0 0 0 0
4770 0 0 0 0 0 0 0 0 0
4780 0 0 0 0 0 0 0 0 0
4790 0 0 0 0 0 0 0 0 0
4800 0 0 0 0 0 0 0 0 0
4810 0 0 0 0 0 0 0 0 0
4820 0 0 0 0 0 0 0 0 0
4830 0 0 0 0 0 0 0 0 0
4840 0 0 0 0 0 0 0 0 0
4850 0 0 0 0 0 0 0 0 0
4860 0 0 0 0 0 0 0 0 0
4870 0 0 0 0 0 0 0 0 0
4880 0 0 0 0 0 0 0 0 0
4890 0 0 0 0 0 0 0 0 0
4900 0 0 0 0 0 0 0 0 0
4910 0 0 0 0 0 0 0 0 0
4920 0 0 0 0 0 0 0 0 0
4930 0 0 0 0 0 0 0 0 0
4940 0 0 0 0 0 0 0 0 0
4950 0 0 0 0 0 0 0 0 0
4960 0 0 0 0 0 0 0 0 0
4970 0 0 0 0 0 0 0 0 0
4980 0 0 0 0 0 0 0 0 0
4990 0 0 0 0 0 0 0 0 0
5000 0 0 0 0 0 0 0 0 0
5010 0 0 0 0 0 0 0 0 0
5020 0 0 0 0 0 0 0 0 0
5030 0 0 0 0 0 0 0 0 0
5040 0 0 0 0 0 0 0 0 0
5050 0 0 0 0 0 0 0 0 0
5060 0 0 0 0 0 0 0 0 0
5070 0 0 0 0 0 0 0 0 0
5080 0 0 0 0 0 0 0 0 0
5090 0 0 0 0 0 0 0 0 0
5100 0 0 0 0 0 0 0 0 0
5110 0 0 0 0 0 0 0 0 0
5120 0 0 0 0 0 0 0 0 0
5130 0 0 0 0 0 0 0 0 0
5140 0 0 0 0 0 0 0 0 0
5150 0 0 0 0 0 0 0 0 0
5160 0 0 0 0 0 0 0 0 0
5170 0 0 0 0 0 0 0 0 0
5180 0 0 0 0 0 0 0 0 0
5190 0 0 0 0 0 0 0 0 0
5200 0 0 0 0 0 0 0 0 0
5210 0 0 0 0 0 0 0 0 0
5220 0 0 0 0 0 0 0 0 0
5230 0 0 0 0 0 0 0 0 0
5240 0 0 0 0 0 0 0 0 0
5250 0 0 0 0 0 0 0 0 0
5260 0 0 0 0 0 0 0 0 0
5270 0 0 0 0 0 0 0 0 0
5280 180 971 181 1 -180 -181 971 0 0
5290 184.063782 868.910156 192.384308 1 -180 -180 972 0 0
5300 119.568726 785.9457 116.303192 1 -184 -178 972 0 0
5310 119.921265 700.425049 117.482025 1 -185 -181 975 0 0
5320 73.81854 632.290039 73.4171448 1 -183 -182 973 0 0
5330 74.85455 567.2566 77.7793 1 -182 -180 971 0 0
5340 47.5351563 516.2883 50.03447 1 -181 -180 973 0 0
5350 50.2005157 457.9596 48.4122 1 -177 -181 976 0 0
5360 33.7607422 414.760376 28.7319641 1 -176 -178 975 0 0
5370 27.5688477 372.729736 28.5219421 1 -179 -177 972 0 0
5380 22.6690369 340.072021 23.05423 1 -183 -180 973 0 0
5390 21.3204346 302.3734 20.1666412 1 -183 -181 973 0 0
5400 10.6697388 274.821045 14.2205505 1 -179 -181 972 0 0
5410 11.1411285 243.752686 16.6860352 1 -177 -177 972 0 0
5420 8.0112 221.917053 13.7278137 1 -176 -177 971 0 0
5430 4.80862427 195.21106 10.515686 1 -177 -177 972 0 0
5440 10.1908875 179.2268 10.11731 1 -183 -178 972 0 0
5450 8.019501 159.6355 5.64123535 1 -184 -180 970 0 0
5460 2.59890747 149.3606 4.660324 1 -181 -180 972 0 0
5470 0.806747437 126.806885 3.47940063 1 -182 -180 976 0 0
5480 2.724411 114.765442 1.22277832 1 -184 -178 973 0 0
5490 3.39736938 102.606445 0.00755310059 1 -183 -178 970 0 0
5500 2.860321 96.00464 0.9787445 1 -183 -178 970 0 0
5510 0.0144805908 81.7467041 0.0852355957 1 -185 -178 971 0 0
5520 3.15438843 78.27368 0.212173462 1 -182 -177 972 0 0
5530 0.22845459 65.8127441 4.18238831 1 -179 -180 973 0 0
5540 2.13729858 62.79834 1.15306091 1 -180 -182 973 0 0
5550 1.21463013 53.9276123 3.33940125 1 -182 -178 972 0 0
5560 2.64523315 51.17151 1.6015625 1 -180 -176 971 0 0
5570 0.0634460449 42.4620972 0.0241546631 1 -177 -176 971 0 0
5580 4.44548035 41.7420044 5.113388 1 -180 -180 971 0 0
5590 6.06660461 32.97278 4.13665771 1 -177 -180 972 0 0
5600 2.98382568 36.20465 3.37153625 1 -174 -180 975 0 0
5610 2.27262878 31.1207886 2.58760071 1 -177 -180 973 0 0
5620 1.16777039 29.5421143 2.24942017 1 -177 -180 971 0 0
5630 0.5078583 22.0534058 1.59657288 1 -176 -180 972 0 0
5640 5.316986 23.36084 1.51641846 1 -181 -180 972 0 0
5650 3.78224182 17.3996582 2.968338 1 -182 -178 972 0 0
5660 2.421646 18.30597 3.13902283 1 -182 -178 971 0 0
5670 3.35525513 15.8312378 0.140274048 1 -181 -180 968 0 0
5680 0.626754761 20.8689575 0.966552734 1 -179 -181 971 0 0
5690 2.02392578 11.2067261 0.9161072 1 -177 -181 975 0 0
5700 2.50195313 9.617432 1.67956543 1 -177 -182 971 0 0
5710 1.26506042 5.123047 2.57902527 1 -177 -181 971 0 0
5720 3.62976074 9.144775 0.812438965 1 -179 -178 972 0 0
5730 1.83540344 3.651123 1.54527283 1 -180 -178 973 0 0
5740 0.33102417 8.887573 1.48530579 1 -179 -177 975 0 0
5750 4.09524536 8.42041 3.06637573 1 -175 -178 971 0 0
5760 4.36448669 13.0678711 2.96376038 1 -175 -177 973 0 0
5770 2.40715027 8.270264 4.03862 1 -180 -178 973 0 0
5780 0.342758179 8.047302 0.913421631 1 -182 -180 970 0 0
5790 1.47766113 2.5949707 1.52018738 1 -181 -181 971 0 0
5800 1.86186218 3.9588623 0.5874634 1 -182 -182 969 0 0
5810 0.9324341 0.9185791 0.974472046 1 -183 -183 968 0 0
5820 0.793121338 7.4921875 3.36911 1 -182 -181 971 0 0
5830 1.50923157 1.10137939 2.77485657 1 -180 -181 973 0 0
5840 1.39996338 4.58752441 1.11271667 1 -177 -182 973 0 0
5850 2.163269 1.598999 0.768310547 1 -177 -182 972 0 0
5860 2.12442017 1.97052 0.6616974 1 -180 -182 969 0 0
5870 2.68719482 0.826355 0.458786 1 -179 -181 968 0 0
5880 0.426193237 5.83380127 2.327118 1 -177 -178 971 0 0
5890 3.37947083 0.282409668 1.88873291 1 -180 -177 973 0 0
5900 5.79364 5.34661865 3.58021545 1 -177 -181 975 0 0
5910 3.296585 0.278076172 0.9759674 1 -175 -183 976 0 0
5920 0.6214142 0.7399292 0.766647339 1 -176 -182 973 0 0
5930 2.09246826 4.8482666 4.519989 1 -177 -177 975 0 0
5940 0.597839355 0.17376709 4.79789734 1 -179 -177 976 0 0
5950 0.6940613 3.42572021 1.87779236 1 -179 -178 976 0 0
5960 1.41999817 0.498352051 5.03747559 1 -180 -181 976 0 0
5970 4.439209 0.15447998 4.32539368 1 -177 -181 973 0 0
5980 1.03730774 3.39654541 2.2699585 1 -174 -180 973 0 0
5990 3.27896118 2.41204834 4.67808533 1 -177 -177 975 0 0
6000 2.410965 3.63305664 4.634094 1 -177 -177 970 0 0
6010 2.11994934 8.808044 0.03161621 1 -177 -180 972 0 0
6020 2.491745 0.389160156 0.168243408 1 -181 -180 976 0 0
